,Country,user_id
3249620,Germany,916324637046435840
3249898,Germany,849060114388705280
3250657,Germany,3105025175
3251074,Germany,944181149424898048
3251299,Germany,916937598232391680
3251422,Germany,916639458409242624
3251614,Germany,3408940048
3251708,Germany,2496104640
3251966,Germany,774308243124391937
3251983,Germany,913358838736310272
3252066,Germany,920193967937019904
3252167,Germany,916950563815870464
3252271,Germany,930422173478608903
3252534,Germany,38228691
3253220,Germany,1543429536
3253736,Germany,81394072
3253938,Germany,143882918
3254774,Germany,2306519694
3255881,Germany,44359035
3258222,Germany,3236928208
3263336,Germany,4249342037
3264036,Germany,194535434
3264468,Germany,882929865535705088
3264602,Germany,963904327
3264619,Germany,786498202832822272
3264839,Germany,19286748
3265338,Germany,2546790747
3266285,Germany,4130621842
3269301,Germany,170964436
3270682,Germany,23296367
3270685,Germany,849012308
3274894,Germany,2596171296
3275847,Germany,858362895075340288
3277193,Germany,454981027
3279458,Germany,910878654535749632
3279640,Germany,494809842
3280284,Germany,824210890354520064
3281036,Germany,2535401947
3284255,Germany,874917828436078592
3284553,Germany,802968497831739392
3284979,Germany,176104376
3289183,Germany,833398209053605888
3289406,Germany,609972369
3291828,Germany,122104353
3293200,Germany,828943222432997376
3293482,Germany,857906951707127808
3293968,Germany,28087038
3294851,Germany,739531034761498624
3294881,Germany,2226815116
3295832,Germany,24158261
3306424,Germany,16557497
3309655,Germany,17462171
3311960,Germany,22755312
3313113,Germany,1490376331
3313394,Germany,3047392319
3317982,Germany,841412635270762496
3319216,Germany,1108382916
3322581,Germany,808400627084705792
3323872,Germany,805308596
3324790,Germany,480623844
3325213,Germany,99268600
3328467,Germany,3337459024
3328891,Germany,2357675876
3329614,Germany,828623998921629696
3331739,Germany,850993608
3335646,Germany,107806591
3335759,Germany,426582569
3338959,Germany,28327765
3339146,Germany,21144568
3343952,Germany,14784765
3349942,Germany,2758602415
3355213,Germany,1617177360
3355928,Germany,2405039875
3356106,Germany,3017602065
3357162,Germany,28089973
3357189,Germany,79228932
3357330,Germany,3292982985
3359068,Germany,1286011081
3359314,Germany,4164673821
3360054,Germany,740178046649565184
3361987,Germany,868762469115846657
3363533,Germany,551802475
3363930,Germany,872663038805016576
3364011,Germany,861992050358616064
3365124,Germany,1862781722
3365127,Germany,83795057
3365539,Germany,810957560723505152
3367678,Germany,1425035358
3368805,Germany,587862375
3369737,Germany,4577700622
3372083,Germany,106136813
3380890,Germany,22364234
3381996,Germany,17561226
3383177,Germany,1296544153
3384244,Germany,475275997
3386669,Germany,282195399
3387299,Germany,976421048
3387418,Germany,988765113606918144
3387607,Germany,862747349277450240
3387677,Germany,2545743991
3390911,Germany,2527808433
3391811,Germany,4429947807
3392068,Germany,2618890032
3394879,Germany,288696645
3395583,Germany,4503658823
3397012,Germany,17675072
3401535,Germany,75005687
3401877,Germany,1356753444
3401905,Germany,805823950253150208
3402995,Germany,16325209
3404028,Germany,16706236
3405136,Germany,149299258
3406520,Germany,29540300
3408801,Germany,2885729417
3414686,Germany,810537151729373184
3414800,Germany,781747720897892352
3414804,Germany,825019912083038208
3417826,Germany,3930477322
3418652,Germany,162398888
3418727,Germany,713361366858481664
3425586,Germany,563706584
3426605,Germany,1412287272
3430468,Germany,748453543632330752
3434563,Germany,179216369
3434602,Germany,89209507
3435653,Germany,2935654689
3435654,Germany,314534724
3436570,Germany,21267421
3437024,Germany,3034092143
3437332,Germany,15630931
3439899,Germany,18044683
3443105,Germany,25980076
3444684,Germany,702653022
3445475,Germany,4121053541
3446344,Germany,825069798140833794
3449806,Germany,796691290016583680
3449844,Germany,2521976694
3449849,Germany,928974816220254208
3449852,Germany,1019846605044936705
3450332,Germany,1040160799208161280
3451480,Germany,951489275312443392
3451763,Germany,867351565757239296
3451991,Germany,17343047
3453251,Germany,935815000006053888
3453379,Germany,904304932257492992
3453397,Germany,2192588903
3453544,Germany,56806603
3453792,Germany,3188225915
3453871,Germany,143351769
3456764,Germany,801803127762669568
3458719,Germany,928335737803722753
3459295,Germany,827090742162100224
3459711,Germany,46498076
3459997,Germany,3522875063
3460075,Germany,917756296555892736
3461660,Germany,881480498043916288
3461717,Germany,797137333820784640
3461888,Germany,809895794
3463427,Germany,815699423057637381
3463499,Germany,804064797977444352
3463548,Germany,932931561015730176
3468122,Germany,965591555783430144
3468170,Germany,175071092
3468244,Germany,866924100
3468677,Germany,719975730784956416
3471288,Germany,19177808
3471302,Germany,1003656299589132291
3471607,Germany,976107205849206784
3471770,Germany,1001837201276235777
3472102,Germany,998867063274921984
3472191,Germany,960463104537657344
3472475,Germany,17535941
3472876,Germany,422569574
3475197,Germany,997138767763750912
3475436,Germany,17483463
3475586,Germany,936235058792484864
3476140,Germany,2373251115
3476156,Germany,984048002967982080
3476466,Germany,974589289689427968
3477065,Germany,925657781759332353
3478935,Germany,997033716324093952
3478943,Germany,18189342
3479760,Germany,1006099793888841729
3479839,Germany,948958759560376320
3479968,Germany,18880634
3480426,Germany,935456332655874048
3481038,Germany,4819478705
3482078,Germany,800457587510476800
3482538,Germany,136266976
3488035,Germany,1391879604
3488082,Germany,925703909825548288
3488277,Germany,15686106
3489017,Germany,934029228886065152
3489220,Germany,74837812
3489936,Germany,3350681139
3490662,Germany,16696924
3490873,Germany,940585440746328064
3491192,Germany,959059951523106816
3491844,Germany,1020297087970435072
3491853,Germany,235703405
3493710,Germany,951773879822880768
3494841,Germany,937403112
3497187,Germany,984735466783232000
3499913,Germany,930725836482928640
3500223,Germany,943082490482262016
3752237,Australia,338036917
3752462,Australia,22196776
3752740,Australia,36872712
3752744,Australia,529147678
3753592,Australia,1976865085
3753874,Australia,632817143
3754368,Australia,43304756
3754578,Australia,2300779218
3755067,Australia,29401651
3755375,Australia,711691441
3755483,Australia,128440862
3755603,Australia,1929717391
3755676,Australia,3397614014
3755876,Australia,44302241
3756003,Australia,133599328
3756587,Australia,202574467
3756594,Australia,4553061
3757284,Australia,926019424154349568
3758360,Australia,25298878
3758703,Australia,573244782
3760582,Australia,1471232930
3761307,Australia,954263782070484992
3761427,Australia,156077839
3761834,Australia,304856790
3763379,Australia,760359549295484928
3764296,Australia,27647260
3764305,Australia,2393844469
3764450,Australia,20494141
3765833,Australia,179129274
3767060,Australia,44288405
3767457,Australia,77209956
3768020,Australia,2899264434
3768671,Australia,28791311
3768938,Australia,929373746
3769987,Australia,570513390
3770202,Australia,180258856
3772155,Australia,145444495
3772348,Australia,80965423
3773038,Australia,108209937
3773505,Australia,540485961
3773752,Australia,525812268
3774146,Australia,108922449
3774533,Australia,786867271
3774553,Australia,25960714
3775538,Australia,185932331
3775876,Australia,254515782
3777634,Australia,322866759
3778647,Australia,18864066
3778804,Australia,86257323
3779057,Australia,713582779
3780711,Australia,49499855
3780736,Australia,84750011
3780802,Australia,718781363898322944
3781015,Australia,259477075
3781357,Australia,114936799
3781372,Australia,131986906
3781373,Australia,137198586
3781675,Australia,611598902
3782764,Australia,150856088
3783220,Australia,16663973
3785617,Australia,2388106568
3785619,Australia,47273818
3786112,Australia,57906313
3786308,Australia,211371719
3789952,Australia,780554980847517696
3790142,Australia,2393667362
3790315,Australia,139052672
3790387,Australia,514866289
3791133,Australia,1924883101
3791167,Australia,147869440
3791476,Australia,251976625
3795448,Australia,60483082
3795780,Australia,88859872
3796465,Australia,759921684543451136
3796998,Australia,74049076
3797028,Australia,258124400
3797702,Australia,2464473097
3797899,Australia,1631812358
3798588,Australia,63942152
3799301,Australia,750658704949678081
3799995,Australia,2594661042
3800039,Australia,812382313
3800316,Australia,114596660
3800321,Australia,47318173
3800435,Australia,399832616
3800497,Australia,196039332
3800754,Australia,252331819
3800765,Australia,859024531
3800766,Australia,157861165
3800985,Australia,96088711
3801296,Australia,2293950596
3801303,Australia,4882704458
3801308,Australia,249616322
3802055,Australia,1195051945
3802636,Australia,2902145304
3803046,Australia,4253031505
3803052,Australia,619738680
3803069,Australia,308935814
3803093,Australia,220883243
3803442,Australia,481708709
3803514,Australia,4846185439
3803887,Australia,18826874
3804624,Australia,753759070750998529
3804830,Australia,1586960762
3804869,Australia,1796057425
3805215,Australia,167699332
3805450,Australia,243944570
3806099,Australia,848758017084477441
3806129,Australia,210702383
3806268,Australia,87395643
3806680,Australia,85951515
3808452,Australia,2400738924
3809130,Australia,569737805
3809132,Australia,419903034
3809345,Australia,77896983
3809655,Australia,20559705
3809740,Australia,253342973
3810743,Australia,310726037
3810799,Australia,485139839
3810922,Australia,198056642
3811433,Australia,252833329
3811627,Australia,34116377
3811815,Australia,92648503
3811818,Australia,1075527246
3811971,Australia,117717402
3812855,Australia,850633596
3813171,Australia,104087034
3813389,Australia,21961243
3813705,Australia,92862419
3813719,Australia,307755781
3814442,Australia,44334649
3815008,Australia,14294400
3819818,Australia,20742888
3820640,Australia,22887941
3820972,Australia,398422158
4070667,United States,3018670151
4071326,United States,346964561
4071498,United States,774742130329812992
4072166,United States,867495243482058755
4075282,United States,603083228
4075317,United States,816131319033950208
4090585,United States,231108733
4092037,United States,915831762
4097033,United States,353890966
4103095,United States,1081350574589833221
4103629,United States,66804351
4109283,United States,23593446
4109543,United States,876894308309147650
4112967,United States,40264497
4112992,United States,1039879658400112640
4118686,United States,882843534750961664
4118744,United States,411861905
4119337,United States,930552552302792705
4120071,United States,1080191866509901826
4121349,United States,826589191412862976
4121584,United States,931614483050414080
4122266,United States,950952511556538368
4124497,United States,567508925
4127478,United States,829061809135030272
4138279,United States,1075517806551154689
4148355,United States,1262017122
4149640,United States,857009033882083329
4152848,United States,172944579
4152850,United States,26637348
4155940,United States,1082427779583541248
4157437,United States,1080587263132733442
4159157,United States,2371339658
4160530,United States,1054381765224210432
4164557,United States,2951574214
4165358,United States,93412074
4166736,United States,953749679166156800
4167044,United States,286476728
4167138,United States,438665212
4168222,United States,991721030631780354
4171021,United States,839226269627621376
4172088,United States,880850093548687360
4172094,United States,389840566
4173526,United States,847098017274613761
4173546,United States,266719387
4179551,United States,140529899
4179918,United States,24745957
4180760,United States,827279765287559171
4183393,United States,1082311988926124036
4188504,United States,24215154
4189920,United States,1081240074946252801
4194414,United States,984456621417000960
4200660,United States,1079061579973439488
4201584,United States,996094929733652481
4203081,United States,1080277407867772930
4204075,United States,14573926
4208826,United States,1080292515939565568
4209976,United States,811239440916054016
4217286,United States,1082380458976051202
4225404,United States,22812754
4226285,United States,1080574793630527505
4226544,United States,1081318716573470720
4228788,United States,1064595993222615040
4229956,United States,1080941062028447744
4233087,United States,1078749802765139968
4235449,United States,880480631108644864
4237346,United States,138203134
4239213,United States,20053279
4239381,United States,783792992
4243709,United States,574799823
4247377,United States,1082369392229400576
4249117,United States,39894447
4253306,United States,617266600
4253418,United States,31013444
4257118,United States,477223342
4257814,United States,818507671284416513
4257981,United States,156703580
4258055,United States,1081312310059253763
4258419,United States,1075080722241736704
4258614,United States,1257667158
4266079,United States,1067541214671577093
4269135,United States,1071840474
4270041,United States,1080462532815532032
4274003,United States,1080569698536878081
4275783,United States,1078401427347857408
4279834,United States,1078771401497161728
4281435,United States,218292287
4281449,United States,1075830599007510535
4283235,United States,1075205691621720064
4283914,United States,21924842
4283921,United States,1076161611033968640
4288485,United States,1075040139351597056
4289252,United States,18967498
4290578,United States,1079770852302958592
4292178,United States,435331179
4295024,United States,1080830346915209216
4295026,United States,1079802482640019456
4296284,United States,1080573351914061825
4297364,United States,872156132688711681
4297697,United States,1083469084648505344
4301066,United States,833673914
4303199,United States,36686040
4305847,United States,2212905492
4305912,United States,1069636653353000962
4320391,United States,1861019372
4330765,United States,811313565760163844
4346199,United States,2352629311
4348510,United States,983348251972816896
4349033,United States,7270292
4350563,United States,941080085121175552
4350954,United States,816683274076614656
4364907,United States,1397501864
4368334,United States,50055701
4371406,United States,47747074
4374750,United States,131546062
4379147,United States,20747881
4379675,United States,941000686275387392
4530437,Australia,996359407939174401
4535211,Australia,2490890594
4539401,Australia,961051403098537984
4539547,Australia,1035344614956269568
4542315,Australia,18925120
4543876,Australia,62776140
4547325,Australia,236713668
4554551,Australia,171888155
4557586,Australia,100934451
4558072,European Parliament,18690932
4558187,European Parliament,40022142
4558601,European Parliament,325592746
4559228,European Parliament,380234100
4560131,European Parliament,528558611
4561754,European Parliament,1125036710222532608
4561787,European Parliament,540895773
4562072,European Parliament,744454884901163008
4562939,European Parliament,91314199
4563266,European Parliament,2744733035
4563354,European Parliament,1019949632108064768
4564638,European Parliament,1123143752984477696
4566308,European Parliament,40363629
4566804,European Parliament,3019838428
4569274,European Parliament,1156135942660460544
4571344,European Parliament,1145986626503479296
4571413,European Parliament,15749452
4573632,European Parliament,1132968185727246336
4574108,European Parliament,102979056
4574131,European Parliament,2803587655
4574345,European Parliament,993849096
4576922,European Parliament,1620533268
4581776,European Parliament,833300465039319040
4583081,European Parliament,3354883925
4583600,European Parliament,533041104
4585800,European Parliament,39102609
4586543,European Parliament,1333369999
4589322,European Parliament,43206205
4589850,European Parliament,285082743
4590253,European Parliament,907625645773086720
4590287,European Parliament,52361939
4591650,European Parliament,2226678240
4591665,European Parliament,491560128
4592726,European Parliament,938522598585131008
4594130,European Parliament,36098698
4594204,European Parliament,930742277739352064
4594230,European Parliament,101561338
4597652,European Parliament,4172002246
4598483,European Parliament,1118740158
4598858,European Parliament,76979225
4598944,European Parliament,1124345151642587136
4600830,European Parliament,2790295109
4601905,European Parliament,601028185
4603373,European Parliament,72240437
4604008,European Parliament,34705879
4604024,European Parliament,524423189
4605806,European Parliament,1548724530
4608483,European Parliament,620893984
4609324,European Parliament,2416067982
4613908,European Parliament,76596562
4614897,European Parliament,26862888
4614904,European Parliament,38472446
4615039,European Parliament,1150811186772025344
4615848,European Parliament,1086696404
4618069,European Parliament,2292781046
4618436,European Parliament,1090919392840503296
4618778,European Parliament,1719936289
4621181,European Parliament,163029352
4622680,European Parliament,19182845
4623771,European Parliament,932563111
4636206,European Parliament,17782837
4636388,European Parliament,1156244818827403264
4638543,European Parliament,56136971
4638603,European Parliament,457528606
4639746,European Parliament,2408020351
4639906,European Parliament,16627544
4641066,European Parliament,311025549
4641692,European Parliament,278656915
4657164,European Parliament,385326089
4657561,European Parliament,37776042
4658481,European Parliament,708168822868418560
4658639,European Parliament,1586266080
4659020,European Parliament,3842013736
4659096,European Parliament,1139525086233452544
4659121,European Parliament,110695283
4659473,European Parliament,4171877789
4659770,European Parliament,832097871893770240
4660232,European Parliament,115702103
4660667,European Parliament,306868006
4665357,European Parliament,22464893
4667498,European Parliament,525436041
4669845,European Parliament,17006679
4670399,European Parliament,1133570430
4671158,European Parliament,922398725183623168
4675482,European Parliament,191409618
4676786,European Parliament,3295882694
4679513,European Parliament,234695455
4679593,European Parliament,114332714
4680502,European Parliament,283559538
4681099,European Parliament,372232906
4685648,European Parliament,2844983574
4685858,European Parliament,238520837
4686562,European Parliament,424164598
4687942,European Parliament,1125768066
4689714,European Parliament,372352619
4690829,European Parliament,493494710
4690915,European Parliament,3017471855
4691895,European Parliament,369367937
4692233,European Parliament,720567963
4692286,European Parliament,149441850
4698782,European Parliament,471836699
4698784,European Parliament,4250290102
4698845,European Parliament,571948562
4702464,European Parliament,1113577805256773632
4703169,European Parliament,110963318
4703227,European Parliament,83120914
4705585,European Parliament,966076399
4706285,European Parliament,111338251
4707126,European Parliament,849274159
4712141,European Parliament,60264136
4712244,European Parliament,261860968
4712946,European Parliament,994821734
4713660,European Parliament,463907386
4717282,European Parliament,492977249
4717427,European Parliament,471163803
4718685,European Parliament,102948151
4719329,European Parliament,103819197
4719871,European Parliament,163567416
4719917,European Parliament,402097529
4719944,European Parliament,2281217988
4720587,European Parliament,802958013644632064
4721670,European Parliament,1133457388038688768
4725012,European Parliament,1601699341
4725616,European Parliament,257332880
4757125,European Parliament,1074580083594199040
4759023,European Parliament,2429391577
4760365,European Parliament,222269705
4769831,European Parliament,610146315
4774459,European Parliament,377486485
4774958,European Parliament,136343557
4775330,European Parliament,923116072856846336
4777457,European Parliament,910520918799155200
4777502,European Parliament,567222705
4777667,European Parliament,42228933
4779104,European Parliament,28397950
4779237,European Parliament,1166728238816813056
4779252,European Parliament,2462922450
4780649,European Parliament,2311916178
4787364,European Parliament,299612346
4788219,European Parliament,738707750570602496
4794801,European Parliament,370708213
4795135,European Parliament,4099573113
4795657,European Parliament,2200120927
4796707,European Parliament,358014007
4797728,European Parliament,1151073066321158144
4798144,European Parliament,92795265
4800006,European Parliament,2163600808
4800432,European Parliament,202102772
4801922,European Parliament,327359409
4802605,European Parliament,1154675761414070272
4802823,European Parliament,114159548
4804371,European Parliament,2767282797
4804792,European Parliament,18765850
4804843,European Parliament,190955270
4805018,European Parliament,27688865
4805951,European Parliament,714854344454238208
4806725,European Parliament,1499400284
4807599,European Parliament,173541298
4810829,European Parliament,154110601
4815645,European Parliament,19085332
4815668,European Parliament,268208070
4817093,European Parliament,117705468
4818883,European Parliament,1023896861470547968
4821191,European Parliament,169843986
4823778,European Parliament,566536507
4824862,European Parliament,2909481429
4827568,European Parliament,1085967618446643200
4830894,European Parliament,433766266
4832535,European Parliament,16936237
4840762,European Parliament,571148013
4841058,European Parliament,1385476140
4841282,European Parliament,3001691374
4842046,European Parliament,4097559143
4844363,European Parliament,950392790
4847223,European Parliament,55893722
4847839,European Parliament,3378612489
4848432,European Parliament,2373445755
4851277,European Parliament,893421475721596928
4853808,European Parliament,560537100
4854115,European Parliament,757537572
4859452,European Parliament,1606473660
4860872,European Parliament,298525921
4862355,European Parliament,232353334
4863605,European Parliament,966589602
4864455,European Parliament,897947522
4865401,European Parliament,48132236
4866407,European Parliament,494021297
4866555,European Parliament,337259737
4868151,European Parliament,514541450
4868877,European Parliament,45225005
4869122,European Parliament,2986671080
4869702,European Parliament,1121578444943429632
4869710,European Parliament,809481991242584064
4869784,European Parliament,1121084255503900672
4869809,European Parliament,58459981
4869873,European Parliament,1551071150
4872382,European Parliament,117773253
4874785,European Parliament,338308200
4875977,European Parliament,725434892
4876326,European Parliament,56818265
4877392,European Parliament,426773410
4885511,European Parliament,28257421
4887644,European Parliament,389687289
4888648,European Parliament,2850651695
4890548,European Parliament,301716524
4892687,European Parliament,250323361
4895244,European Parliament,394073804
4895279,European Parliament,1055950916
4896456,European Parliament,490522414
4898508,European Parliament,1107063220307746816
4899722,European Parliament,1105362661
4900659,European Parliament,30360274
4903203,European Parliament,368570542
4903225,European Parliament,380200858
4905569,European Parliament,3350861938
4906491,European Parliament,717367511
4906777,European Parliament,244086871
4908187,European Parliament,2867702451
4908655,European Parliament,601514135
4909003,European Parliament,106548241
4909193,European Parliament,576234213
4909748,European Parliament,83926605
4910468,European Parliament,1041644034849103872
4910686,European Parliament,568143078
4917245,European Parliament,54799415
4917755,European Parliament,55059675
4919095,European Parliament,743724264
4923508,European Parliament,1063031341846093824
4923795,European Parliament,388718346
4924614,European Parliament,1469190546
4924649,European Parliament,2827228161
4924714,European Parliament,1162901370
4926716,European Parliament,195681218
4927704,European Parliament,20344328
4930771,European Parliament,22800916
4933135,European Parliament,248801998
4936403,European Parliament,1402424148
4937183,European Parliament,1168120004300222464
4938835,European Parliament,91821215
4944203,European Parliament,1574792726
4944296,European Parliament,290206732
4946617,European Parliament,21794101
4947452,European Parliament,848826626
4949095,European Parliament,322551792
4950571,European Parliament,97452095
4958581,European Parliament,326931834
4958981,European Parliament,21694393
4961268,European Parliament,225761424
4961294,European Parliament,828623998921629696
4961905,European Parliament,14157177
4962769,European Parliament,10622932
4965427,European Parliament,544312946
4965678,European Parliament,323111954
4966900,European Parliament,147947516
4967543,European Parliament,35877137
4968928,European Parliament,34616856
4968962,European Parliament,3362323781
4969327,European Parliament,138689410
4970295,European Parliament,714899456
4971089,European Parliament,406893885
4971922,European Parliament,2585792659
4972460,European Parliament,95989483
4973031,European Parliament,135430876
4973971,European Parliament,993792060548435968
4975460,European Parliament,101576198
4976769,European Parliament,115724250
4977044,European Parliament,294868010
4980125,European Parliament,1613378210
4980857,European Parliament,3101901460
4981227,European Parliament,329815445
4982297,European Parliament,123834148
4982938,European Parliament,615011876
4983156,European Parliament,271596933
4985907,European Parliament,306778929
4987671,European Parliament,18578222
4989947,European Parliament,1110460054392791040
4990181,European Parliament,2824971037
4991022,European Parliament,43869722
4991065,European Parliament,117029568
4997814,European Parliament,699745166807207936
4997903,European Parliament,2967623435
4998368,European Parliament,818964552
4998625,European Parliament,16606874
5006195,European Parliament,1466783923
5007353,European Parliament,15334541
5007508,European Parliament,466781777
5009828,European Parliament,1136943210763300864
5009834,European Parliament,130406156
5011615,European Parliament,1123287693377536000
5013853,European Parliament,850600969184436224
5013990,European Parliament,22625989
5018983,European Parliament,714914764
5019222,European Parliament,624017568
5019471,European Parliament,3410987703
5019691,European Parliament,625048553
5020125,European Parliament,21556545
5020210,European Parliament,29032586
5024984,European Parliament,436470131
5026176,European Parliament,529961793
5026294,European Parliament,58730899
5030277,European Parliament,87206214
5030781,European Parliament,600365935
5031160,European Parliament,920277002858500096
5031425,European Parliament,1124948208457797632
5031523,European Parliament,257450818
5035812,European Parliament,975064362359623680
5036025,European Parliament,46128473
5036946,European Parliament,585477047
5037061,European Parliament,1083411992
5037601,European Parliament,23967604
5037832,European Parliament,3180723706
5038140,European Parliament,406110645
5040064,European Parliament,233515767
5040316,European Parliament,19207204
5040558,European Parliament,1124773536
5040817,European Parliament,4909186157
5041871,European Parliament,4577469077
5047635,European Parliament,87212906
5054365,European Parliament,1166015717239640064
5055108,European Parliament,300876743
5055397,European Parliament,276687941
5055562,European Parliament,313540505
5056369,European Parliament,19455187
5065107,European Parliament,3318542685
5066131,European Parliament,1021696411
5066138,European Parliament,3992951153
5066232,European Parliament,37888214
5066425,European Parliament,333954467
5070484,European Parliament,30507250
5071996,European Parliament,2991912647
5073059,European Parliament,3129707609
5073451,European Parliament,1112654747994071040
5480912,Australia,1089151295397621760
5492579,Australia,929896339307053056
5493724,Australia,385344053
5494965,Australia,1069512940926062592
5504558,Australia,3099277759
5505600,Australia,959651769000185857
5506007,Australia,1138293919836360704
5508457,Australia,1029612428026204160
5512527,Australia,16780488
5512623,Australia,423035895
5517250,Australia,163767099
5518251,Australia,526287118
5518308,Australia,1133297264896593920
5518383,Australia,1002757800236232704
5518930,Australia,799911790398373888
5520175,Australia,2939270366
5531187,Australia,561565763
5531481,Australia,19204267
5535299,Australia,1183659613217947648
6035099,United Kingdom,3056307455
6044342,United Kingdom,2785648892
6058406,United Kingdom,131268401
6059634,United Kingdom,370033792
6064347,United Kingdom,61052508
6066318,United Kingdom,802599212194131968
6066936,United Kingdom,302302898
6067061,United Kingdom,1469672990
6068256,United Kingdom,727494797490049024
6073959,United Kingdom,3369212393
6075634,United Kingdom,11564602
6079459,United Kingdom,487655647
6080294,United Kingdom,583327329
6086808,United Kingdom,1064912412736917504
6093587,United Kingdom,1133305785910550528
6094278,United Kingdom,1136266851883859968
6096428,United Kingdom,129951559
6097076,United Kingdom,215778638
6100026,United Kingdom,16454546
6100754,United Kingdom,3817818435
6102144,United Kingdom,40451753
6103580,United Kingdom,265280042
6106154,United Kingdom,733395174475210752
6106664,United Kingdom,250601094
6107864,United Kingdom,4453006828
6114409,United Kingdom,928672211883495425
6115534,United Kingdom,1207018014077575169
6115806,United Kingdom,431730103
6116640,United Kingdom,25718389
6117699,United Kingdom,1193173567313240075
6118507,United Kingdom,1093899576329801729
6120158,United Kingdom,1394164963
6127389,United Kingdom,1194759472087998465
6128204,United Kingdom,862282069153599488
6133345,United Kingdom,1158490894028460032
6134227,United Kingdom,300457581
6134983,United Kingdom,1168968080690749441
6135485,United Kingdom,2173202897
6141097,United Kingdom,860896517737119747
6141891,United Kingdom,952069440
6157812,United Kingdom,1117104681002721288
6161356,United Kingdom,577329523
6161375,United Kingdom,172090468
6162135,United Kingdom,68357219
6165408,United Kingdom,28354217
6167722,United Kingdom,990891818
6169134,United Kingdom,1172535926209298432
6172596,United Kingdom,1337283895
6173128,United Kingdom,1215286623715414017
6175152,United Kingdom,704595592329220096
6182415,United Kingdom,210446472
6187336,United Kingdom,873636843627196416
6188933,United Kingdom,576682647
6194234,United Kingdom,397566701
6210696,United Kingdom,1154535918
6232946,United Kingdom,24045870
6237073,United Kingdom,2209331701
6238230,United Kingdom,930829985241280512
6243399,United Kingdom,4897196079
6253729,United Kingdom,1197569645261283329
6256632,United Kingdom,1066505124095373314
6259741,United Kingdom,748453510048518145
6270202,United Kingdom,1858780626
6278013,United Kingdom,116228328
6279743,United Kingdom,1154951216
6283149,United Kingdom,1179055854794018816
6283743,United Kingdom,1082258629116465152
6299791,United Kingdom,863848156739629056
6302302,United Kingdom,3240259683
6302616,United Kingdom,707967655031005186
6304828,United Kingdom,2707851346
6308405,United Kingdom,918729143159853056
6316601,United Kingdom,240243637
6319476,United Kingdom,2318830022
6319836,United Kingdom,1192911732823482370
6326757,United Kingdom,26796376
6336403,United Kingdom,20995745
6337131,United Kingdom,8558522
6338371,United Kingdom,536479831
6346862,United Kingdom,2327654917
6356000,United Kingdom,255277792
6359845,United Kingdom,67323615
6368860,United Kingdom,370700221
6370826,United Kingdom,19619404
6372809,United Kingdom,911729779820433408
6373183,United Kingdom,36154400
6373593,United Kingdom,868787843510013953
6374949,United Kingdom,271868768
6375541,United Kingdom,1184244273245573120
6375725,United Kingdom,175512020
6376610,United Kingdom,1430228162
6379334,United Kingdom,2391791419
6386077,United Kingdom,48370685
6388607,United Kingdom,570352145
6407856,United Kingdom,195752750
6415598,United Kingdom,700732124299714561
6424473,United Kingdom,372251146
6426331,United Kingdom,351657777
6426484,United Kingdom,28329646
6426552,United Kingdom,20763907
6427545,United Kingdom,2583099904
6428958,United Kingdom,67289397
6430055,United Kingdom,32361590
6430274,United Kingdom,134257511
6437153,United Kingdom,277969601
6439014,United Kingdom,3306903539
6440101,United Kingdom,857669618772713473
6441694,United Kingdom,24963373
6452360,United Kingdom,1133792320040701953
6452982,United Kingdom,475138726
6453964,United Kingdom,2834640796
6454055,United Kingdom,4285605677
6454137,United Kingdom,22378075
6454316,United Kingdom,797021745563766785
6454454,United Kingdom,2788637049
6458533,United Kingdom,28306725
6461838,United Kingdom,1189861431048622080
6465006,United Kingdom,1170457166
6466998,United Kingdom,1194647670092128256
6468680,United Kingdom,2490452258
6469028,United Kingdom,295948042
6470432,United Kingdom,860188105982320644
6477116,United Kingdom,113476721
6478046,United Kingdom,1344130148
6478299,United Kingdom,593650130
6480753,United Kingdom,20924620
6485915,United Kingdom,50997451
6488215,United Kingdom,20508666
6489958,United Kingdom,336529567
6493198,United Kingdom,1156498325056696320
6496720,United Kingdom,195808903
6503755,United Kingdom,95172754
6512045,United Kingdom,366525113
6512461,United Kingdom,342187925
6525585,United Kingdom,22645918
6527146,United Kingdom,1189293292686630912
6529740,United Kingdom,713022379065221121
6535410,United Kingdom,2864289041
6537006,United Kingdom,119356526
6539350,United Kingdom,918031841759780864
6539729,United Kingdom,237341484
6544413,United Kingdom,1184537212303630336
6545518,United Kingdom,3401851379
6545595,United Kingdom,861628345041244160
6545672,United Kingdom,1153342828149379074
6548594,United Kingdom,23364828
6560585,United Kingdom,825630349250199552
6566678,United Kingdom,26035809
6572308,United Kingdom,136398656
6576562,United Kingdom,401469367
6577021,United Kingdom,4439444062
6579269,United Kingdom,23056912
6586498,United Kingdom,41195676
6588968,United Kingdom,221562616
6594780,United Kingdom,33031863
6604118,United Kingdom,350223904
6605893,United Kingdom,240808845
7200706,United States,1078355119920562176
7201357,United States,1080515866255593472
7202497,United States,1330278736554582016
7202930,United States,1080865917377097728
7206713,United States,1086316494450032640
7206889,United States,1037341536592310272
7212175,United States,1345788865911656454
7217171,United States,1344260196227555334
7220674,United States,1176522535531360257
7222395,United States,1342989756611907584
7224415,United States,1343620645452595200
7225321,United States,1344389506963808264
7232580,United States,1028854804087492613
